prompt_sha256,category
09a7ed76b451db94b28125caba0556de1913ef34e2ffd2a0aceaf2cb7cb710f1,AI與機器學習 > 文本分類與語意標註
09a84c93b781750345568cf8587918e6609ad72016ddbf67e81a8a777a85baa7,教材與出題 > 概念抽取
09aa9f43647a9fdf78839297fe63345fc348c6bb9d0a7845a329acd0c8dc8135,商業與投資 > 保險與退休規劃
09ac41aa62040170e8c040a17014b92d09d7effea36d60190023f1f4d8ceb729,學習與研究 > 論文閱讀
09ad1a098494d98ac628c5b8dd2100bac4e6ec67e8eb119965d18459308ff08b,系統與維運 > 通知與排程管理
09adc726d8a43f519b60d151121cbc29b1e5d584d44b360f5737f9c68340e0f2,學習與研究 > 論文圖表解讀
09b092b7ff33db383b4c68aa8336d27541825566aece946bfb3f38b22d06842f,AI與機器學習 > 執行紀錄摘要與記憶整理
09b0a42e9fa13046b0759e356ad1ecf609581a4472de374aba4cd086026cde3c,AI與機器學習 > 模型架構與推論流程
09b63ef414e77e7dc939cbe22ed18fe453fb835ea61a7a8fd1634611fcd487da,生活與一般問答 > 生活問題
09b726188f0a6b187a0ef060b820aa5e168b615e7f6d89138d56a9b7e6252279,程式開發 > SVG與程式繪圖
09bc05e5d16baca2e4835366d24c9e3a5ac6748af6d8834522fc687aff73e593,AI與機器學習 > 個人化工作建議生成
09bee5c1ec53ba05ed578cbbb21995269cd8f949624102acc0ff297ee59384c1,教材與出題 > 題目生成
09bf71da8cc4096850ed19b21974814d44e32357cf5eb9a52af90d2e6b0a070b,AI與機器學習 > 文本分類與語意標註
09c13e9d0fe75a2e1ebd4b81e4547c03b23783195a03081f80410c612c83fa20,教材與出題 > 題目生成
09c1da1ac9493db74992466c4d19cf5a5db5366bc8ec873127bd4e3bbf899274,AI與機器學習 > 文本分類與語意標註
09c398add3d3820c98e8857973ca1f8d22ec48764b2b2f9436be2fbee7446a86,生活與一般問答 > 健康資訊諮詢
09c794ab5650d0235dc7b79dcf9fdcd4fe4fabb2afef7d2571b0a1f46d4a94e2,教材與出題 > 課綱約束核對
09cb83072f352f5880661c7dfcb19d8336c5b4333c12aa091edfdf0a30949c09,學習與研究 > 實驗設計與結果解讀
09cc7f8da2de6e73744f7568ed77138fb5988f506658681048591aa0d5eef2e1,AI與機器學習 > 文本分類與語意標註
09cc8a9784f0c1e4cfc1f9e96c7bd40c75c6950b37e3b2546fd9976f17cd11ec,AI與機器學習 > 文本分類與語意標註
09cd3372a75fc12d5c1c82c89488a84650dd5c0f3ccf4ebc8270a7afa9b83b67,其他 > 確認與同意回覆
09cf5e5493536ddeb866201f00da92c2347fdcfcfd020ddb24f8c61d74fe4078,文件與寫作 > 文件閱讀與理解
09d15f2af36d594973a42857ee15ee921cbcdb4fffcea3e74a87af1d52d59386,AI與機器學習 > 提示工程
09d1cb38c98fd621aabbebf3ff78c128e4b2ec5d0523f6506d840015fd81f943,AI與機器學習 > 文本分類與語意標註
09d3e8dbd340bb1a9623ca97bf758178c8eeb5e705ce1363cf0ffec37425d812,學習與研究 > 論文閱讀
09d55b4000bccd3bfbb4602638928fc45b80bf65f3e853788d9a6c6327423798,文件與寫作 > Email
09db90aeeb868494aa6511231fd11fa5e6c660fb429444663e837b83f051ea8d,AI與機器學習 > 提示工程
09dbbe47cf08a3c95af6333262854f803e6d1bbd58d33f6baff26f17880b19f7,AI與機器學習 > 提示工程
09dc32d42688cd017484fbb616905b7f3ee4aa2540445b151a605ad199182cef,系統與維運 > 檔案提供與定位
09e0d3e357c0c0e91dbfe1831325d200e66586ca370aef23ea2ee1d3183a99cc,商業與投資 > 財經新聞與市場追蹤
09e212b657f969a00f3d1498eac82fd25d63084557a3d739a640189c684efb63,教材與出題 > 課綱約束核對
09e4205f489b2e47612f9e3cac89b107271cb73f459c8afce115e17344456873,教材與出題 > 課綱約束核對
09e72471847d46b51414656c104eb4bd7e06c37b3ec0de2871bf1b037a821f55,程式開發 > 前端開發
09e7c3cce7885c93493c7a081790750552a84d717f78927a1d5ec5e8d53eef61,AI與機器學習 > 文本分類與語意標註
09e8b1a0eaa51cc692c8af06889da4b748593810967825c5099e13221a7060d4,AI與機器學習 > 提示工程
09ece64be12f82a5615034675e3c24b645c76373b437a1251f80516fc5237a1d,AI與機器學習 > 文本分類與語意標註
09edc145c47e6ed31d10733afbbb36fdedd09bf148008917a4ee1e681eae9a1a,系統與維運 > 檔案提供與定位
09ee2e29d0a8bd8957d63987b9943a27adc176ecb48b4b580cb09cca7a0d81e4,文件與寫作 > PowerPoint與簡報製作
09ee315db9f7ee57b4b08784af8cc4a929e2d115686d579845db0c685cda146b,AI與機器學習 > 文本分類與語意標註
09ef5e2138bbfcf97ab0d0871b33eca6305622fa3d14ff2ac7945e3abdd40c3c,AI與機器學習 > 文本分類與語意標註
09ef5f1976fd265ad1f859a1900d0d3ebc4b8e8e94e33b1e08b67875168e0f41,AI與機器學習 > 提示工程
09efacbffc71816db210ae576d750a22bbbf672420472d1ab0848244593a457f,AI與機器學習 > 文字引導影像生成原理
09f0aa8ebcf87d4144a4c73426a5d2bc5e42cabd4b9fd387a7a010f3af5d65cd,教材與出題 > 概念抽取
09f0e9e94a183f0a03a2586d4796dbaad26a99083630b71276978127633909a4,AI與機器學習 > 文本分類與語意標註
09f12ae5fd332e9fb2d3f25421c6e0f93f78f919b45b36b0e18a6bb1e8a3af08,AI與機器學習 > 模型評測
09f1506e47e40da74294ad10ab23486e2424031c6cb0663610d8f817a9401527,教材與出題 > 題目生成
09f531626b5e53f193cbe696e3e8649467e6534bfda410a63273b17cd2c67595,程式開發 > 專案架構與程式重構
09f7f6338848751663a9c59ea90ad8c28818618607ab678f21e5b9823360ef98,程式開發 > 程式碼審查與測試
09f8f8f8c5b29fb4d85a9823503d6e9fe94229d34d25b1de658751ecc27c795f,教材與出題 > 課綱約束核對
09facdbde19c45d384797901cd36cca9d30d4ca7a6d6bb3913a83cacd79b468f,教材與出題 > 課綱約束核對
09fd8bc5b1ee5fde9a392478ef8d119e7937cb686d714aeac40f2bc998e1c71e,文件與寫作 > 標題與主旨處理
09feb45936dde9be042c2f32eef1ace7d3946322a4ed6af6fa0220c858b63f5e,數據分析 > 資料清理
09ffb38e13bf236a7c77e1ec1064e3717767e55d47f7e4128edb98a9626ddbc0,AI與機器學習 > 提示工程
0a00d2ca66b8078230b506c6318fa42f3cc9a10b3d19ff8736e3603937213e63,生活與一般問答 > 路線與方向敘述
0a01c52be012762804dee6ac4c829c02cb1df333693bc9c0bb295c495bc84f0d,教材與出題 > 概念關係圖與集合圖
0a041e789a12a66d35b303ec86aea6332b09efe939d41dd60cb67d5b9371beae,AI與機器學習 > 文本分類與語意標註
0a05a2ce8ea97d93414ebc9837b2c52889bab6bc7d6330bbcc0b06e83388ec59,教材與出題 > 課綱約束核對
0a060aa285beb745871666985803437dc46ecb47f66b8ba0cb9b633941e1086c,文件與寫作 > 學務申請與信件溝通
0a080e81dcb1bd2fe321bb7295e25b41ce0c1dbcdc158ccdc1172a13acee1a2a,程式開發 > 遊戲開發
0a09592435abcabcf37f578621783de9f40c483c1d2dcdb93b0cf1e9d231e4f5,教材與出題 > 課綱約束核對
0a09ed517c776013740dc6a3acbd576afce18a24633cb46ecd2651eb6d8815ac,AI與機器學習 > 提示工程
0a0a49a46049a15ff6c65fa3132d889386303b5a45f1d2172ba250fc5846a896,AI與機器學習 > 代理工作完成通知
0a0dfd9a643ec502c0749e98d008506e8c2993bebaa86db38233dd3b258df191,教材與出題 > 課綱約束核對
0a19a43c4b104c16dab4de726edad9a252e0796a7c9d0685564ebd473ec9d149,AI與機器學習 > 模型評測
0a2449ae575c1019d34a19a17bb18dd3410e7ccdbadfb302d5aabf45839f5e6c,文件與寫作 > Email
0a248481a54dfd86ac8c976a4638836d5fbb62b78ace91ba576fae5ec5c03bb7,AI與機器學習 > 文本分類與語意標註
0a2580ccac59a14d7c98030f849a63fae052b34815486c929db62615b05bba35,AI與機器學習 > 文本分類與語意標註
0a25e2dfe19729226e86deeb114b7b2603d6ff2bf5fe2986d22926b04bb53235,文件與寫作 > PowerPoint與簡報製作
0a26defd0f46c0935a63978fc241bd6ff5ac8c9895564faf2726d769582b6f66,學習與研究 > 文獻搜尋與引用
0a28b57b194275c10d06be03a80b44c74a1e1fa8241b6c153397278d713ca733,其他 > 更新內容顯示問題
0a329457e2f3776e75e3018464207d7cc23e3b1e8daf4bf523ffb5285b72cccf,教材與出題 > 課綱約束核對
0a339e504a4b852f0c8e9fdcf1264208f510f068390d183beaad81e2eaa04b8c,AI與機器學習 > 資訊檢索與排序融合
0a351cdc432b8c83867d5c7f026e4fda6d3848ea701b74fa83cc82875ad1f8c4,AI與機器學習 > 文本分類與語意標註
0a3630a7b8654500bdb4d21beaacc777724f5f0e9bd03a62a09835c9d72219f9,系統與維運 > 操作審批與風險審查
0a3681fffd4f84b345d5f0231741a7e20d1cbbadfea8f49ef6bebfc1e61cbe59,AI與機器學習 > 模型評測
0a369b497e37290ebb9becb393de27d77b9fb0f73708db1a273326aa7d863d4e,程式開發 > 遊戲開發
0a3799d681c2d929d1722ecb14fdc159652b44f6864f4b863413892bbc1ba58b,生活與一般問答 > 一般知識
0a388243bfcc42f450753f562a6c6ff85bcd81258fe818fa57b658717961a2d4,AI與機器學習 > 文本分類與語意標註
0a39ad18fcb06ee009dc7875940d40d71c0392ac11f841c0d2f2781ae109eaba,AI與機器學習 > 文本分類與語意標註
0a3cfa5f699678257460b986a28edffc846e7c416b3d25c8b2634664f46e0b07,AI與機器學習 > 大型語言模型
0a3f146a3d5487e4131a1b252e30d48b6c645b769a4fbdc6e7994874a0460582,系統與維運 > 瀏覽器與桌面操作
0a437220f149cc3f4c501d38d8614271e77fe0462bd192384c1a596934e9f83d,系統與維運 > 門禁與IoT設備管理
0a45ea5b3b27e9fa0acfa3575548270db7203725dc93e17b1451861778890d1d,AI與機器學習 > 文本分類與語意標註
0a4dfa713c5604988c1b82782fea61cb30330f21c6cadc4253cdca832e40226c,其他 > 任務接續與流程執行
0a4f39c9fdbe7eae585a2c0d231ab51b7bd3ca0fce281689c4f8ed5522657253,教材與出題 > 概念抽取
0a5481a72d231563993c8f3d8ad3e9e764bccb541d4b6c3e3dac32e924375ab1,AI與機器學習 > 模型評測
0a54b34c0c65f37dafa306cc057afa6728bcb4b5f85478eae4c8f562a1bbe6da,AI與機器學習 > 文本分類與語意標註
0a56ce147423ec97cb87585819502ab4c371f391a1487aee7589679f71398402,AI與機器學習 > 模型評測
0a5885bb31200d4baf50e56e12f1c93a43cb9ae90b0e7682ba0b4e2883e7c44d,文件與寫作 > 摘要
0a5f2b59a1e5987c83e26d93d44b98d28b23c9b8b4902ca79e2419ee2912fa71,其他 > 中文輸出異常確認
0a5ff90b04ecb9a0cd9f6d56b81c833a5dc00e3afdf367aadba3691196e74826,AI與機器學習 > AI代理與記憶系統
0a64e84c5b04e8d541b5f42b4e52464aaee9cdff0ae4ff67b17e04e685ed887f,文件與寫作 > 對話標題與任務索引
0a667032b04580b1acb27ee13fbfb08e6726767013bccd900589d74bef0bfcfa,程式開發 > 前端開發
0a6b7ff6a4d05c11b52a0a2aa5a2f72ea642614047cfd9c32a0cdae62cfb717a,教材與出題 > 課綱約束核對
0a6cf3f4f39222c0bc0185963c414c5f94127b8c683f2341b2fa350a508e885e,文件與寫作 > 海報與宣傳文案
0a70eaa9d6eede15d31f560e51b7065a8b806533779982cbfda2ac9f1ec513c2,文件與寫作 > 文件轉換與可編輯化
0a7386d5764836b6cfafba6302ea4861320ce3a3bedfe3874b233a8b107468b6,教材與出題 > 概念抽取
0a73ff1712d64df9d0ce58bb636367c62aa5d6c926f53a8bbacc67dbc6320b69,程式開發 > 行動App與Flutter
0a762161fc3a71b6e832596ab0c41f13abe6d1fbddb6781b8a82f06c2808b4d0,程式開發 > 提交與規格合規審查
0a76d559b4cbfc436417a5b69cb8eb5aab5656905353438a311ece57f11f104a,系統與維運 > 檔案提供與定位
0a7895ec943e22c1f9cf1f9b692885c41aa035b6b48efce3c726cda10382f6d6,文件與寫作 > 格式整理
0a7e5f4edcc6efaf5e2aa6751cee0293bd35647e7db8ddc065f57fda1828ffd6,AI與機器學習 > 提示工程
0a7e6e28cf97a8ad9ec24ce97c74a11609506c9175c8c402ea344a1e9b852305,商業與投資 > 財經新聞與市場追蹤
0a8161e9a7ff6b5871480edba33ec0f2fa9e6019ba34108fd5c6e089b8bbe30a,AI與機器學習 > 提示工程
0a822a23722883cfc90e5e6d01a039cca70f56bc2029c2bf909f3e8e8f9489e4,其他 > 更新內容顯示問題
0a82c6a77eb8b818d67f83ee867aa1a6f47bccb7e99d56345ea8f9b21f94dd0f,教材與出題 > 課綱約束核對
0a854ef222503eea86973ae1dccf750032dad7f5892e09976bc862fca8cebc34,AI與機器學習 > 模型評測
0a8627269d24faf49b93ac7ef45f33c18d658f36e9111a278e7c5f67b6ac77b7,教材與出題 > 課綱約束核對
0a874c48643a485ac42003d59ce69d3e136ab4757540da988c045d191a655ff0,AI與機器學習 > 文本分類與語意標註
0a87867103810ac566dd00b324a20a99902107c90ca17fc0b9e63e33eded1b0e,AI與機器學習 > 文本分類與語意標註
0a8804460f0be277c0c63db7aadbd3cda4d0054865d34e5fb3f4bef8f1265297,AI與機器學習 > 文本分類與語意標註
0a881de8074cbb334cede1080dc874caa92a5c7edcd20242f0611edef068e507,教材與出題 > 課綱約束核對
0a8b6e604048cb2036f7a1c12d8baf060177f2fdd98fd1bf40a9e3b390faa3ff,文件與寫作 > 標題與主旨處理
0a8e7dbb16ecde41540f19f252a827a23cecd1e1ee3d8f178c0a9f9939a55e3f,程式開發 > 程式碼解釋
0a9140afce7b08fc30d56ab4e1d4bad03c4a3fb5ea66a465dfd5694334ccb7ee,AI與機器學習 > 提示工程
0a924ccca7946770b443746c1ead5dce861c4e261821a3c933644a9db4e54632,文件與寫作 > PowerPoint與簡報製作
0a92b679a3268fa5f13395bbe9913bce961e663bf6372308ce880ba18710800c,AI與機器學習 > 文本分類與語意標註
0a93b8914c37a53e6259750df6e55ddfc1dd6ae3adce0e743e26cdfa73db422c,AI與機器學習 > 文字引導影像生成原理
0a94af8be60d777cf7953eeb43bd6d5d81a704da8e4676db313803b595a55a1c,文件與寫作 > 對話標題與任務索引
0a96118ff434e815f9d8a5096459b5f6b41a27ff0f9fef794131705fade40d32,AI與機器學習 > 文本分類與語意標註
0a99882520e940a15905a8ad1cf9c364e0ef8e4a5356c07323a47ab4e41eae56,AI與機器學習 > 模型評測
0a9c2e7b99a004f3ce302ac4830070bbb76e8b9350281fb88ab78535fa1f6741,AI與機器學習 > 文本分類與語意標註
0a9d247814521eb94e05a2adebca109328d4dcfb02e6680eece1f1df63d2cee9,AI與機器學習 > 既有AI代理設定與串接
0aa673da12580d1ced5c40139af433b5bbe1020ea53ade92c14439762e608b1d,文件與寫作 > 技術文件與操作手冊
0aab7422c3334a3a6a4d1cc646213f411e9b118b976de1c39cbc2a195fe77e3f,教材與出題 > 課綱約束核對
0aafe2867a292553fbd501b00a878877811321592d0841a7fb4e64742b018dbc,AI與機器學習 > 文本分類與語意標註
0ab0ebf6cf44308268492235ea2da551fcabfec90a1267c5a0be3ea084a5d8ed,程式開發 > 前端開發
0ab620038470c2854b43f3b793cf89091dd64dee8805f9582236981ebf8924ec,程式開發 > 前端開發
0ab7cb70ba766fab5c85b3840e7e686d44f9b33476a1bcd4b9cc2dbccd4e8d3c,其他 > 更新內容顯示問題
0abf4a19d2893f13afd0d270cdb7fe984a39381205ff92211761fc571f52a26e,教材與出題 > 課綱約束核對
0ac203b1b404714c9a1eb469aed15f5d8f7dc9aaae269cf5761b7c8ce39a4898,AI與機器學習 > 提示工程
0ac55e288ec93b383b0532f5343afd8eed12132d380a1b22aced560238544d16,程式開發 > 提交與規格合規審查
0ac8f7c990ac62adb02fe257f6915564f03a86c804a324ec87957a804a7a0fcb,生活與一般問答 > 生活問題
0acc018720d1f55c8e95b91453943d7dd275a61f649f1c6d136e0aac49bdd617,AI與機器學習 > 機器學習理論與數學
0acf3817cf071efd568d18b84692637bf209f31df7483fbfacbb3574c039534d,其他 > 更新內容顯示問題
0ad023a535ba5ccc1ccc1ea92663e0187a3346152be8bc0d044e167af10bab57,其他 > 修改要求與修訂接續
0ad1d00d740189e8e5b2629820207bc7a9783e0ed5159cb34046a0ffc9c0a553,AI與機器學習 > 資訊檢索與排序融合
0ad1e39fe7452a55f77d04b97616008b53a48b7f122820af2ca6c791d7c3c297,AI與機器學習 > 提示工程
0ad65259f421fa49d695a81733e934ce7d28f36f8506fe533dabfd3f1b356c61,商業與投資 > 財經新聞與市場追蹤
0ad94afbece4761726ca2a9effec76f6988e09e8b1ceef38c90ac0d34c144b19,AI與機器學習 > 文本分類與語意標註
0ada315b83e2aba5ac0c34f699531f5692f4c435c9e7034cfd3e9fff84c12eeb,學習與研究 > 文獻搜尋與引用
0adb9447774d55d73f3d5748cb97ae3d5cf7ed474b98f4a48121d5cb49db5d21,AI與機器學習 > 文字引導影像生成原理
0addc4db219a5095b0dec6a85c7984f4df457030fe047f11d05f12170befdb55,AI與機器學習 > 個人化工作建議生成
0ae154a1323b9e65c6a9b5054b4d53d3887fecf38d6b81a30b1b77821f69da5b,程式開發 > API開發
0ae218ee0dea72f2f6c8407bb6b46a5f63b4073a26dcad9661e3ade2714fb16f,程式開發 > 提交與規格合規審查
0ae26977874c9cb4866f504aa89ca3088a6a91a31dc059e27d77980f507ff02f,教材與出題 > 課綱約束核對
0aebea112f2fffade008b1c42641a3a631f81b50fe5a3de8a4e21280772af0aa,網路 > 地圖載入與顯示問題
0aee8dd964fa196a5920703eb0af22278a7d79c5864917e38b501a374ef2e57f,教材與出題 > 課綱約束核對
0af07e8c86c1e4f128988ac9530727733cd32dc452eb77a513e2da3c6bdf1fed,AI與機器學習 > 文本分類與語意標註
0af0a1f15b98b3e55513675025e822d3279fa35273194dd9cab5cacbd7bc2afd,教材與出題 > 概念抽取
0af0eb0c59b55dda7dadde0e019d27525e91145864e351f8be91062a606bed15,文件與寫作 > 簡報講稿與旁白
0af1d7f8d7ca8c64dd8117c9582c04a486bdb5b2d45a7ec407e2466f5702b34a,AI與機器學習 > 文本分類與語意標註
0af632c1b6b159765e37411e51f335e1919d8fd7d9504496a90be211f86676ff,AI與機器學習 > 模型評測
0af755c3d372271355ebfd3473af07da67022c7c40a3de50dd6049e6039b5141,文件與寫作 > 內容改寫
0af9530ad60cf337dab1d5d68024785bc2d52ac95325cf95a31c48a4f7dcb8a7,AI與機器學習 > 影像生成與編輯
0afac264454691a7f8ac22c529991192f30cf63d09d1a9e18c4034971e1c0277,系統與維運 > 應用工具設定
0afb0d301e38cddf6ddd0e75370fc3f61336cbe45b100c32badf7cddef9d0c8d,文件與寫作 > 翻譯
0afbcaaa82b892a6d952d00bc4daf4eb73a82cfbbea9e91f6c43617d2635ed9f,教材與出題 > 課綱約束核對
0afc78d856baaad3c005fc0333d2a802550c3b09682a761b337ae59c1b221891,商業與投資 > 商業策略
0b00ef8b8d3a046337f9f4503641364026d78f17fdcd3fd1f1d208c66e372d2c,程式開發 > 提交與規格合規審查
0b019bc3048d092f3fedeedf26f1fb010d47be6e3320e5c612775e6bb7f27d6a,教材與出題 > 課綱約束核對
0b0327cf1039b1e6e3fd861d10a51a5f1b6cf7bbf1656dca2866658f7c29af15,AI與機器學習 > 文字引導影像生成原理
0b06a502cf78441ebbbcf752d39848499a3f01b42c367f96a2a9819c5e476ef6,系統與維運 > 檔案提供與定位
0b0838101430b7bcd543b53e70f5728f6d6d5525a9b932c0e7002451ed2ce1d7,AI與機器學習 > 文本分類與語意標註
0b0a9d75662412a5d5be7796ab8c757d868ffa9c34acecbcea81174545ef9fe7,商業與投資 > 財經新聞與市場追蹤
0b0dae462f4ace5a0ee210f3ded70a04b6931b42887754906ac1298527c1d74f,AI與機器學習 > 文本分類與語意標註
0b0e488786fb6813da93f9405f64907867f1b0bd7e70407b8b4f7090a88688e9,AI與機器學習 > AI代理與記憶系統
0b0fab223142ae1de29a7d7ec84873ec1a1a3a528d9d3f86be90e689e1141f02,AI與機器學習 > 文本分類與語意標註
0b1676d3b947ae384f33903c84e1db17227c544ff26e85246dd1f2031e641216,程式開發 > 前端開發
0b17a13f88bb62c942b713e4b27c0a432bcc022b14c6db47aa3002b673fb455b,系統與維運 > 設備監控與故障排查
0b17d5a3b04b60211da9a85da6af648b30baa259d4bbff201043743703601016,文件與寫作 > 會議內容查詢
0b182b0f93fc277d3e76ab34c3ec169c489260597e57f29ab72c57f916ce5ecb,AI與機器學習 > 文本分類與語意標註
0b1c5c838f8a95d9c887b23fd6413a68a6bebe021309022560089159d5a7bd53,AI與機器學習 > 文本分類與語意標註
0b212ec5dec920d71de2a3295dcf8934071830732d06e37f130943cd86dbaaa0,教材與出題 > 課綱約束核對
0b24c42663d1ac6afbb316c44725e9480d75ebc1e63e5238214c76e09d2a5a6e,AI與機器學習 > 提示工程
0b256c7a86b7f87ea2b663cdc473bd213960e322a9fb9ce4d136d246113b96c2,教材與出題 > 課綱約束核對
0b259c480c4f08776ec76e28129687d378192be91eb057c2416410752d2cd164,教材與出題 > 題目生成
0b29400f8935898424a740a6f079312254939927bc4531eb15f57d6ae7306519,教材與出題 > 課綱約束核對
0b2ae602663581e5aa2e13325f8c561ce989ad9529131c7f8c37f6ebb1d6a971,文件與寫作 > 翻譯
0b2dfa03a21886f477318b75f5d19e4b0d3c2adebd566a55c32d41733d47c84a,教材與出題 > 課綱約束核對
0b2e45a4d5191f060c8e03f379ebeff0d9038b52510c456324ec40b986dc3a9a,AI與機器學習 > 模型評測
0b2e61665ba3c17c27d70535bccafb55487c49ae17c4aba787284eb57e7b1e2d,文件與寫作 > 摘要
0b2ecaea06930fc6b1596d8dc2fa41c1ec4b4502b3d5269d89a25d05762099a1,教材與出題 > 題目品質與答案核對
0b2f6534af02a25eb06c4ed4b7e69c0f9f28359c0604f5923ecdbbf9efffca9f,AI與機器學習 > 建議內容安全審核
0b30d52dc7e3c59494a20c625f1ac747d6356c5656a061b49951dace83c24350,AI與機器學習 > 文本分類與語意標註
0b348ee08c2ad4be0f8258196d6ad9db00575e278da3de0a62e98b874eaa359b,文件與寫作 > 工作進度與交接整理
0b359a37df63ceb9af34b3dccc936129b01b94764333c8614be089804c75b46b,生活與一般問答 > 用品名稱確認
0b3ccb7246ab415b6f4efdf81e489fe0cd9dea09537aa32483181567a1b76cbb,系統與維運 > 權限問題
0b3d826928a3128b498ebe2bf9414959f868d1b7d2d92ec42e97dbd8b456fe29,程式開發 > SVG與程式繪圖
0b4055bdb46f4f6c0095edaf9cd70af23012ad7696b0807dfd4b3b4081a091fe,商業與投資 > 財經新聞與市場追蹤
