request_id,category
request_487f43660f70de50,程式開發 > 資料庫整合開發
request_79fc7fa8a9096a7d,程式開發 > 資料庫整合開發
request_9d3080b111cf9dae,程式開發 > 資料庫整合開發
request_77372efef1074af1,程式開發 > 資料庫整合開發
request_622b36c19177d9a6,程式開發 > 資料庫整合開發
request_8a95a949274ba0f4,程式開發 > 資料庫整合開發
request_df5ead31da373b6c,程式開發 > 資料庫整合開發
request_7e96723f801e61ba,程式開發 > 資料庫整合開發
request_42aca4dbaa72c2fc,程式開發 > 除錯
request_807a88c48f1385ca,程式開發 > 除錯
request_c9f96041f4c2cdce,程式開發 > 除錯
request_1cf07ad645b04993,程式開發 > 除錯
request_b1cdfaefc8a554be,程式開發 > 除錯
request_41f8006f38b40d60,程式開發 > 除錯
request_c913cedf25d00a95,程式開發 > 除錯
request_ee635e7fd3ba701e,程式開發 > 除錯
request_ec10fab9a1985ab9,程式開發 > 除錯
request_787f5a137334850b,系統與維運 > 通知與排程管理
request_62929208b09fb33f,系統與維運 > 通知與排程管理
request_d10cce8dcb4ccbca,系統與維運 > 通知與排程管理
request_0213b30cde044585,系統與維運 > 通知與排程管理
request_ef50ca04055f5240,系統與維運 > 圖片轉換操作接續
request_c68053426919158b,系統與維運 > 圖片轉換操作接續
request_df8545b7d9499d30,AI與機器學習 > 個人化工作建議生成
request_10695e2409eaea97,AI與機器學習 > 個人化工作建議生成
request_181e756c6a2dbea3,AI與機器學習 > 個人化工作建議生成
request_125ce94787b5b193,程式開發 > 前端開發
request_6729e1f44698607b,程式開發 > 前端開發
request_a4662510d6b1ef83,AI與機器學習 > 個人化工作建議生成
request_0097252e8d55c592,程式開發 > 前端開發
request_18880a1974808083,程式開發 > 前端開發
request_f2349fbdf90198f0,AI與機器學習 > 個人化工作建議生成
request_10eef96e0df572a8,程式開發 > 前端開發
request_71b4155bcdddd3b5,AI與機器學習 > 個人化工作建議生成
request_fce0f9bbc0d8a31a,程式開發 > 前端開發
request_2f7a0ae7c4401949,程式開發 > 前端開發
request_0d224fd0a625911d,程式開發 > 前端開發
request_fc9568d2d2137d31,AI與機器學習 > 個人化工作建議生成
request_1b7d3650e0b8843e,程式開發 > 前端開發
request_b414a9d3d2315b15,程式開發 > 前端開發
request_66583334b18dfaeb,程式開發 > 前端開發
request_ccbb8f6d82b519de,程式開發 > 前端開發
request_f9ab5eba83723d02,AI與機器學習 > 個人化工作建議生成
request_4f6390986b1af2bc,AI與機器學習 > 個人化工作建議生成
request_bd0b4f7c1e4c8fa1,AI與機器學習 > 個人化工作建議生成
request_40835b3ca8d6c7cf,程式開發 > 前端開發
request_62a2728d3c042146,AI與機器學習 > 個人化工作建議生成
request_c1be32f17ee33445,AI與機器學習 > 建議內容安全審核
request_1b55fa434d7e471a,程式開發 > 前端開發
request_d59587dea4a00a0c,程式開發 > 前端開發
request_e8b2d5894249f492,程式開發 > 前端開發
request_d5b105c94b8a1ea3,程式開發 > 前端開發
request_a484a25dc4281e54,程式開發 > 前端開發
request_0ef3689923d4c805,程式開發 > 前端開發
request_951fb22d9ed966a3,程式開發 > 前端開發
request_e472e0aa1700927f,程式開發 > 前端開發
request_629b24ae24538944,程式開發 > 前端開發
request_39c5bb8b037d0762,程式開發 > 前端開發
request_f43924f220ac6760,程式開發 > 前端開發
request_25375185935d924c,程式開發 > 前端開發
request_23b2f806df1ee8de,程式開發 > 前端開發
request_4422c77039c0ab2a,程式開發 > 前端開發
request_3fdbb16b118b43b9,程式開發 > 前端開發
request_f2bee26b00624f0a,程式開發 > 前端開發
request_1f3db46509306362,程式開發 > 前端開發
request_7328206efaaed21b,程式開發 > 前端開發
request_f8f297c1f726b11e,程式開發 > 前端開發
request_c22664f9432f343b,程式開發 > 前端開發
request_c8759c668c091cd4,程式開發 > 前端開發
request_91af72b852be1ea8,程式開發 > 前端開發
request_4eaf0e5cf1799f4e,程式開發 > 資料庫整合開發
request_da4905f03a12a230,程式開發 > 資料庫整合開發
request_61e1ea98f9bed1b6,程式開發 > 資料庫整合開發
request_f2b5a49280e00ef0,程式開發 > 資料庫整合開發
request_c568345097b5011b,程式開發 > 資料庫整合開發
request_b2f86225b2785858,程式開發 > 資料庫整合開發
request_71bae6ec973889db,程式開發 > 資料庫整合開發
request_2713d6dc88b3b0b2,程式開發 > 資料庫整合開發
request_afb162a88b04d8a4,程式開發 > 資料庫整合開發
request_56fed9d69978715f,程式開發 > 資料庫整合開發
request_d0f0cfbdfec3d283,程式開發 > 資料庫整合開發
request_12e3d018f22c257e,程式開發 > 資料庫整合開發
request_366f68ca9a0a7b76,程式開發 > 資料庫整合開發
request_fd321972b19358b0,程式開發 > 資料庫整合開發
request_7b2a1ffa268ac966,程式開發 > 資料庫整合開發
request_d472f1a03c91404f,程式開發 > 資料庫整合開發
request_cc0aac095e3b3f4d,程式開發 > 資料庫整合開發
request_a7cb9251e6453599,程式開發 > 資料庫整合開發
request_2e69e119374a1613,程式開發 > 資料庫整合開發
request_9c20761e7209b55f,程式開發 > 資料庫整合開發
request_94bb280fe7ce9dd2,程式開發 > 資料庫整合開發
request_f0c9c20aba5890dc,程式開發 > 資料庫整合開發
request_87792186f52e3053,程式開發 > 資料庫整合開發
request_0a04464a018bc96d,程式開發 > 資料庫整合開發
request_8fad56a4e11a46fc,程式開發 > 資料庫整合開發
request_424927d6a6b863b6,程式開發 > 資料庫整合開發
request_f725106194a5afd9,程式開發 > 資料庫整合開發
request_04b0047dcbf812af,程式開發 > 資料庫整合開發
request_c2c21f7b21a9f88f,程式開發 > 資料庫整合開發
request_5651977b4a95c9e3,程式開發 > 資料庫整合開發
request_a74634bd728e0b06,程式開發 > 資料庫整合開發
request_6a9a729378a9736c,程式開發 > 資料庫整合開發
request_bed9f3a050e3a306,程式開發 > 資料庫整合開發
request_36dce7fa6579b999,程式開發 > 資料庫整合開發
request_363e4377ae54be8c,程式開發 > 資料庫整合開發
request_620ec648c6538ada,程式開發 > 資料庫整合開發
request_f7ea98fc2503a1e9,程式開發 > 資料庫整合開發
request_16ce7b275790ebf4,程式開發 > 資料庫整合開發
request_58e12d605c881496,程式開發 > 資料庫整合開發
request_ed5c226767a48f4e,程式開發 > 資料庫整合開發
request_a49fec1002065c95,程式開發 > 資料庫整合開發
request_330b4556c0676f9e,程式開發 > 資料庫整合開發
request_662f69a1ea360e8e,程式開發 > 資料庫整合開發
request_46d84a36265e23f1,程式開發 > 資料庫整合開發
request_76f0276652d56f91,程式開發 > 資料庫整合開發
request_2fb4c7f968266fce,程式開發 > 資料庫整合開發
request_3d1b91a0f58d8101,程式開發 > 資料庫整合開發
request_1cfca8333b8ba424,程式開發 > 資料庫整合開發
request_3a54cbaa2e8f1bd1,程式開發 > 資料庫整合開發
request_cc108dc382f085c6,程式開發 > 資料庫整合開發
request_b5b399cd90938d9d,程式開發 > 資料庫整合開發
request_4db995df8dc6f642,程式開發 > 資料庫整合開發
request_d64aeec275bcf534,程式開發 > 資料庫整合開發
request_26191145ef69b89f,程式開發 > 資料庫整合開發
request_8fc8b377128db7c5,程式開發 > 資料庫整合開發
request_cd837d858d5b2b16,程式開發 > 資料庫整合開發
request_a50bf10a4fb2413f,程式開發 > 資料庫整合開發
request_27d08233fd97e62e,程式開發 > 資料庫整合開發
request_d94c8cbcc14d3b46,程式開發 > 資料庫整合開發
request_ea47ef1363f1547d,程式開發 > 資料庫整合開發
request_fb8e1c0aeab42197,程式開發 > 資料庫整合開發
request_001814d37e0fd30a,程式開發 > 資料庫整合開發
request_b37dd277eef062e0,程式開發 > 資料庫整合開發
request_f15949e68c84e057,程式開發 > 資料庫整合開發
request_eda53cd94b326a4d,資料庫 > 資料表設計
request_1e20bad74e684e75,資料庫 > 資料表設計
request_cafabc8240927c55,系統與維運 > 檔案提供與定位
request_2c16bc8d80ff5f3f,資料庫 > 資料表設計
request_d7492e5ac4e6aeab,系統與維運 > 檔案提供與定位
request_50e8a1e6f386a83a,系統與維運 > 檔案提供與定位
request_39262e198806e9a5,資料庫 > 資料表設計
request_cc84b0d50a99cc07,系統與維運 > 檔案提供與定位
request_add73f9991ac32d1,系統與維運 > 檔案提供與定位
request_3fe979da63180161,系統與維運 > 檔案與資料夾管理
request_9ca245cb8b1ca4f4,資料庫 > 資料表設計
request_b34d04b6f73f38b7,系統與維運 > 檔案與資料夾管理
request_b781e88974815c23,系統與維運 > 檔案與資料夾管理
request_740e13ab38800094,系統與維運 > 檔案與資料夾管理
request_50261e41379f0f59,系統與維運 > 檔案與資料夾管理
request_0dc3e5b85b1de89d,資料庫 > 資料表設計
request_4263e731e674ac0c,系統與維運 > 檔案與資料夾管理
request_062c8e85eb5db75f,系統與維運 > 檔案與資料夾管理
request_c89ed715cf645be2,系統與維運 > 檔案與資料夾管理
request_22fff2dc4439b9db,系統與維運 > 檔案與資料夾管理
request_fae617d83d01b482,系統與維運 > 檔案與資料夾管理
request_ad1dd15e5a2b85ca,系統與維運 > 檔案與資料夾管理
request_ec5efa790f2e14af,系統與維運 > 檔案與資料夾管理
request_0cae5f1503857e6a,系統與維運 > 檔案與資料夾管理
request_a077a5e1c5184a3e,系統與維運 > 檔案與資料夾管理
request_aabb3794c7e15bdf,系統與維運 > 檔案與資料夾管理
request_b00c991527b03022,系統與維運 > 檔案與資料夾管理
request_4a6c3772d41bb8e5,資料庫 > 資料表設計
request_8553466fbfc3d659,文件與寫作 > 創意文案與社群回覆
request_1e32371a4e454010,程式開發 > 行動App與Flutter
request_f507173e0de12d76,程式開發 > 行動App與Flutter
request_0262f927716dd68b,程式開發 > 行動App與Flutter
request_bd71fb16eb6c6cb4,程式開發 > 行動App與Flutter
request_dc240b97da1d7032,程式開發 > 行動App與Flutter
request_092a39e4d6293365,程式開發 > 行動App與Flutter
request_e122197654d9227a,程式開發 > 行動App與Flutter
request_c321454d6866f7b4,程式開發 > 行動App與Flutter
request_d0e84a05f45292b1,程式開發 > 行動App與Flutter
request_d667d6583b53616f,程式開發 > 行動App與Flutter
request_bee375baac4755de,程式開發 > 行動App與Flutter
request_a9d6be5393c30e66,程式開發 > 行動App與Flutter
request_aed81502cf030136,程式開發 > 行動App與Flutter
request_402d987fab5294e6,程式開發 > 行動App與Flutter
request_6acfafe616a723ca,程式開發 > 行動App與Flutter
request_c86cfde9d55141ee,程式開發 > 行動App與Flutter
request_dc27b618cc846fb5,文件與寫作 > 創意文案與社群回覆
request_734239eb8afa34f6,程式開發 > 行動App與Flutter
request_c8a9bc9f0b19293e,程式開發 > 行動App與Flutter
request_43d239248d12adf6,程式開發 > 行動App與Flutter
request_69b83239aae4d60d,程式開發 > 行動App與Flutter
request_387f7baac40f7aa4,程式開發 > 行動App與Flutter
request_5f357a3f77c1e753,程式開發 > 行動App與Flutter
request_e4b865f48e0b7d7e,程式開發 > 除錯
request_54545dd0009c793b,程式開發 > 除錯
request_2c6c798ec557a561,文件與寫作 > 創意文案與社群回覆
request_8a96e01a3b3b97ac,程式開發 > 除錯
request_399525c2f67e37fd,文件與寫作 > 創意文案與社群回覆
request_b7460423a9aae7c9,文件與寫作 > 創意文案與社群回覆
request_5784417d62883728,文件與寫作 > 創意文案與社群回覆
request_89c68eed3e015096,文件與寫作 > 創意文案與社群回覆
request_71972d2dfe3e3912,文件與寫作 > 創意文案與社群回覆
request_9ac92951658d7b46,文件與寫作 > 創意文案與社群回覆
request_a4695408343562ee,文件與寫作 > 創意文案與社群回覆
request_afc5181b588a4197,文件與寫作 > 創意文案與社群回覆
request_fe9e9f24d08f4f7d,系統與維運 > 瀏覽器與桌面操作
request_f9b3e5e9668ff11d,系統與維運 > 瀏覽器與桌面操作
request_feb44ef677d71922,系統與維運 > 瀏覽器與桌面操作
request_99bab818c23057d9,系統與維運 > 瀏覽器與桌面操作
request_d5f65684b22c33ca,文件與寫作 > 創意文案與社群回覆
request_0d0fcde3715abb98,AI與機器學習 > 個人化工作建議生成
request_4e7dc6afb26488e0,AI與機器學習 > 個人化工作建議生成
request_ff5659d0e3c24fd4,AI與機器學習 > 個人化工作建議生成
request_33cd7c9ebda0cbfa,AI與機器學習 > 建議內容安全審核
request_6bfa1ac1fa8a1813,未分類 > 空白 Prompt
request_de93579126b5e0b7,未分類 > 空白 Prompt
request_d5d409d845e7028d,程式開發 > 專案架構與程式重構
request_07f28fad9c8e45e2,生活與一般問答 > 日常對話
request_1dbc695c03532861,程式開發 > 專案架構與程式重構
request_476460d8d8d260d5,程式開發 > 行動App與Flutter
request_b0261b57dce6c841,程式開發 > 行動App與Flutter
request_f7a19d50c3141d66,其他 > 修改要求與修訂接續
request_55e5756c2ae6568c,其他 > 修改要求與修訂接續
request_e95bfd19557928ba,其他 > 修改要求與修訂接續
request_ab3eaf87a3cee0de,程式開發 > 前端開發
request_0765a366e9bc7faf,程式開發 > 後端開發
request_f9c8674561611898,程式開發 > 行動App與Flutter
request_297cac81fa203c89,程式開發 > 行動App與Flutter
request_7ffc817c8d138171,程式開發 > 除錯
request_15662b76f47aaf1a,AI與機器學習 > 個人化工作建議生成
request_67f494d8e2f03bab,AI與機器學習 > 個人化工作建議生成
request_7295073ef5c833dc,AI與機器學習 > 個人化工作建議生成
request_56a42ae455aa9ec3,AI與機器學習 > 個人化工作建議生成
request_e6367547a4ffc447,AI與機器學習 > 個人化工作建議生成
request_c69a1a0402eaf495,AI與機器學習 > 個人化工作建議生成
request_ca85690dab51a001,AI與機器學習 > 個人化工作建議生成
request_8362b0230cb0a4fc,AI與機器學習 > 個人化工作建議生成
request_11fa350800d20252,AI與機器學習 > 個人化工作建議生成
request_4c89e39b2387632a,程式開發 > 行動App與Flutter
request_8b6526734cf4ab68,程式開發 > 除錯
request_a103c25effd5951d,程式開發 > 行動App與Flutter
request_7e9efa812757d760,程式開發 > 行動App與Flutter
request_9ceed64520fef27a,文件與寫作 > 工作進度與交接整理
request_84f410fb6a9bc22e,文件與寫作 > PowerPoint與簡報製作
request_d5539c228194bb4f,程式開發 > SVG與程式繪圖
request_64585aa250ba00ce,程式開發 > SVG與程式繪圖
request_9093255f7c25b304,程式開發 > SVG與程式繪圖
request_4eb20c6660334476,程式開發 > SVG與程式繪圖
request_c8a7e0cb07366080,文件與寫作 > 翻譯
request_19fff71ad16300bc,系統與維運 > 瀏覽器與桌面操作
request_2d5a75d4b7fe8577,程式開發 > 前端開發
request_66a937fbc3e5e851,程式開發 > SVG與程式繪圖
request_1f506ad4f8db0b26,文件與寫作 > PowerPoint與簡報製作
request_c1a2e5517c91d0db,文件與寫作 > 文件與視覺成果審查
request_33997ae08a475f5c,生活與一般問答 > 旅遊
request_f314847584971a4d,程式開發 > SVG與程式繪圖
request_35982ce7434fb0db,程式開發 > SVG與程式繪圖
request_80ca695ec8c58422,程式開發 > SVG與程式繪圖
